Using device: cpu

Running batch size: 16
Epoch 224: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1220, Val Acc: 0.9841
Epoch 225: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1221, Val Acc: 0.9841
Epoch 226: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1221, Val Acc: 0.9841
Epoch 227: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1221, Val Acc: 0.9841
Epoch 228: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1222, Val Acc: 0.9841
Epoch 229: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1222, Val Acc: 0.9841
Epoch 230: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1222, Val Acc: 0.9842
Epoch 231: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1223, Val Acc: 0.9842
Epoch 232: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1223, Val Acc: 0.9841
Epoch 233: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1223, Val Acc: 0.9841
Epoch 234: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1224, Val Acc: 0.9842
Epoch 235: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1224, Val Acc: 0.9841
Epoch 236: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1224, Val Acc: 0.9841
Epoch 237: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1225, Val Acc: 0.9841
Epoch 238: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1225, Val Acc: 0.9841
Epoch 239: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1225, Val Acc: 0.9841
Epoch 240: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1226, Val Acc: 0.9841
Epoch 241: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1226, Val Acc: 0.9841
Epoch 242: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1226, Val Acc: 0.9842
Epoch 243: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1227, Val Acc: 0.9842
Epoch 244: Train Loss: 0.0000, Train Acc: 1.0000, Val Loss: 0.1227, Val Acc: 0.9842
